taxid	FR.001	FR.003	FR.024	FR.025	FR.026	FR.027	FR.030	FR.039	FR.040	FR.051	FR.052	FR.053	FR.054	FR.060	FR.105	FR.110	FR.113	FR.115	FR.116	FR.118	FR.121	FR.125	FR.129	FR.132	FR.139	FR.142	FR.152	FR.156	FR.161	FR.162	FR.166	FR.169	FR.170	FR.173	FR.187	FR.191	FR.192	FR.193	FR.194	FR.195	FR.196	FR.198	FR.200	FR.202	FR.208	FR.211	FR.212	FR.213	FR.214	FR.215	FR.218	FR.221	FR.223	FR.229	FR.241	FR.249	FR.268	FR.275	FR.276	FR.281	FR.282	FR.293	FR.294	FR.298	FR.302	FR.305	FR.310	FR.312	FR.316	FR.328	FR.344	FR.349	FR.376	FR.382	FR.390	FR.393	FR.398	FR.399	FR.400	FR.404	FR.414	FR.419	FR.430	FR.449	FR.450	FR.451	FR.459	FR.460	FR.473	FR.474	FR.495	FR.496	FR.500	FR.503	FR.504	FR.505	FR.506	FR.507	FR.510	FR.539	FR.542	FR.548	FR.551	FR.552	FR.558	FR.568	FR.596	FR.606	FR.617	FR.626	FR.628	FR.643	FR.652	FR.654	FR.664	FR.666	FR.667	FR.672	FR.682	FR.684	FR.696	FR.716	FR.719	FR.721	FR.722	FR.723	FR.726	FR.728	FR.730	FR.734	FR.751	FR.759	FR.767	FR.768	FR.770	FR.772	FR.780	FR.783	FR.788	FR.790	FR.792	FR.812	FR.815	FR.817	FR.820	FR.823	FR.824	FR.825	FR.826	FR.827	FR.828	FR.829	FR.830	FR.835	FR.901	FR.902	Domain	Phylum	Class	Order	Family	Genus	Species
1132475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000145837557392916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	NA	NA	NA	NA	NA	s__uncultured bacterium scaffold00056
976	0.00562272269074721	0.00685266469378538	0.00430231739961759	0.00585692856715866	0.00930374842930273	0.00682464197141502	0.00869434308568133	0.00582319345712328	0.00776390757299992	0.00735604865536619	0.00545344476662696	0.00789069128001122	0.00974633559073099	0.00694771409281558	0.00540444877289486	0.00342761757368867	0.00368008739499876	0.000195839181972612	0.00539568933518436	0.00479687549855167	0.00391327661133825	0.0043425390798229	0.00363662557086874	0.00664446716121969	0.00611887862687764	0.000747790122856771	0.00224255549073594	0.00533645846691654	0.00225393360864624	0.00545965832591246	0.0107965493591867	0.00649204522802264	0.00333136451766156	0.00258093003935963	0.00543401465847155	0.000713413151653508	0.00473190969612085	0.00957046498570113	0.0037425347769749	0.00672181172382788	0.00821425996730763	0.00827905289766851	0.00815569936920555	0.00914751398910766	0.01068388674327	0.0110551870519401	0.00809742964437023	0.00598201184145362	0.00715223446685927	6.23175157053122e-05	0.00991099895156684	0.0036080681949887	0.00717835128519204	0.00410614734954501	0.0110631080389145	0.0109656361302644	0.00318572007810583	0.0106615393112317	0.00445914049074944	0.0103713669091544	0.0118138633798266	0.00604864348919644	0.00641883825374801	0.0050042790806838	0.00618411582853484	0.00117142898563577	0.00765393256570534	0.00533946031902059	0.000524892563855362	0.0104582819729222	0.00938107185884101	0.0075531643063364	0.00585697084155377	0.00670155064348375	0.0062755397426591	0.00869811689894917	0.00270001307421818	0.00651004810007633	0.00522942547928752	0.0100985446030204	0.00674100735006564	0.0100154817282975	0.0020884727386431	0.0102282109984228	0.00486562974107582	0.00897987958563002	0.00877783431734399	0.00609759417738291	0.00570118155641607	0.00843504965245094	0.00534386515287796	0.0051505142725549	0.00354114230340499	0.0100127731498916	0.00641103513742533	0.0130172693877112	0.00924847315138019	0.012497406028373	0.00700858268394287	0.00431541806351069	0.00829493072892297	0.00449511173147959	0.0102252652651495	0.00493199818564884	0.00373901187711146	0.00249890565683221	0.00740598192413535	0.00455718198413905	0.000259662599214068	0.0117326046404081	0.00120175482039259	0.00449937438231708	0.00736155185289707	0.00626252713587485	0.00381766599907579	0.00470439362682295	0.00540717320774204	0.005446516460933	0.00643918413660801	0.00453890099682187	0.00701384102812101	0.00503866228707472	0.00402910958761418	0.0102660496429415	0.00852203564529235	0.015578399578524	0.0033062841822422	0.00640999188623084	0.00355712357717227	0.00493799853770441	0.00434286878255021	0.00291403304438754	0.0122391629800628	0.00244834661571001	0.00708119563348591	0.00584789609875463	0.00894641636552684	0.0088995014494322	0.00555274511040835	0.00786672717702335	0.00807397002991258	0.0103673186582208	0.00531486126640163	0.00483267990380963	0.00469221367163378	0.00593159897387259	0.00939172728993768	0.0104194390338965	0.00609476471426002	0.009903699559622	0.00930521899747872	0.00696456974190767	0.014521295950633	0.00581026213216123	6.7858967732693e-05	0.0181684480850471	d__Bacteria	p__Bacteroidetes	NA	NA	NA	NA	NA
200643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	NA	NA	NA	NA
171549	0.0460309200272294	0.0787254679717084	0.0500728413001912	0.0568892243914035	0.0847004049482844	0.0726623189649502	0.077015475158013	0.0896075815207344	0.0813573237318984	0.0700721517627877	0.0529712360238548	0.0749320986553364	0.0885833395293789	0.0766700987903778	0.0546804087148689	0.025497934485961	0.0346688588592145	0.00173587888936594	0.0506521920422269	0.0525499173797868	0.0320460213426321	0.0454349528963648	0.0392212402893239	0.0730827466332788	0.0621320856738036	0.00851867738810267	0.0167488153676552	0.0463949897941088	0.0243683804545759	0.0551972178575011	0.111878879210465	0.0716265035715195	0.0314514451535034	0.0290719125542578	0.057036360358232	0.00715112638854141	0.0485251348907038	0.077669927181916	0.0361454093351999	0.0611624472212156	0.0829378247992936	0.0937915971127733	0.0415962744208043	0.0832278758038301	0.138438695962167	0.0872947954985196	0.0633578290315572	0.0477505575664532	0.0665022981140375	0.0005471824087347	0.0901200274182858	0.0316591129288227	0.039711463128165	0.0451554290733871	0.129318814675744	0.0687896968437586	0.0323758722884367	0.109197665609509	0.0450877644375493	0.118011936547175	0.190015044390488	0.0567724770841249	0.0512472576648837	0.0451510497276091	0.046933090468608	0.0115344133942025	0.0762756051194829	0.0578467082828795	0.00433184448029468	0.11015658151128	0.0713322269678817	0.0675102725786897	0.0584398288176008	0.0607142037254855	0.046349907928451	0.0688881886833677	0.0276156637302486	0.0548793864646288	0.0505189561441627	0.0925327776680599	0.0556592084603328	0.0684248882378748	0.0168921878500057	0.0907478281876256	0.082502010913759	0.0757050609615797	0.113064980256828	0.0677982134763862	0.0513785143092821	0.0882623942452678	0.0558631432485846	0.0476936465374467	0.0392451519046725	0.130735359181386	0.0598610594645906	0.130962386105612	0.111549145309087	0.122866767142958	0.0705405391292601	0.0523703116235893	0.0794477439890374	0.0357096654649054	0.0920651020966126	0.0485527697099555	0.0392317951863276	0.0283122526864236	0.0880952630850984	0.0434926198753231	0.00239060593131829	0.105110905335379	0.0106332037523323	0.0358414790234149	0.0557799384436897	0.0703238141784861	0.0292638979203524	0.0434483476544804	0.0605160588248184	0.0589188590893009	0.0875563267774485	0.0420456774263382	0.0754246377026557	0.0479189544295088	0.0398747128860119	0.107842074883969	0.0976195896291191	0.0869790725657278	0.0254932378914675	0.0475059699381539	0.0407834611328812	0.0467389023795176	0.0414554128828399	0.0252390057551358	0.165370940759156	0.0209377928399796	0.0753729190909159	0.0605947347013369	0.0889108247573841	0.0963061574120455	0.0624831584529117	0.0726775461546173	0.059463939220101	0.0734474287361212	0.0540671573097252	0.0530710177453449	0.0434522644213481	0.0479774311714208	0.0889907329995706	0.0765353514762134	0.061151992802124	0.0926048262515061	0.0921401314191723	0.0724953822116459	0.124340039472362	0.0619273291809361	0.000437956996356121	0.166308511356142	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	NA	NA	NA
815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	NA	NA
816	0.13513994898675	0.236973782780802	0.0540840382409178	0.160896377585705	0.0553740029852078	0.160905136648934	0.208217353567461	0.101219411474224	0.253405921104693	0.0843049110528095	0.168562279951897	0.183846095077056	0.306181874478641	0.105855396410289	0.162148310960225	0.0639546524585791	0.0398149268786126	0.003319100528188	0.136631248640756	0.141972238672075	0.0932088360240703	0.0633134787066583	0.0606753006574099	0.0725280930496256	0.0752081359514291	0.0210756152337032	0.0257750070380711	0.0983468685082602	0.0374431789426969	0.158889885936413	0.35571055549594	0.173042791943751	0.09692774874488	0.0596098433589105	0.0710380459326016	0.0258872298302909	0.100896125941107	0.199597042340184	0.160336690397187	0.224402862025649	0.20038655417777	0.100666370947516	0.0772787437779345	0.284587659083746	0.495987040511088	0.264386440154089	0.114469368271967	0.179515795653163	0.202168855353789	0.00180357276703791	0.256362351741689	0.0898010524984149	0.0169224015527435	0.14962434362033	0.390190226495483	0.139188374795341	0.177237106403184	0.241503310735199	0.116636224452104	0.349596815633249	0.273737106356269	0.0927941820934588	0.013399185243673	0.145652130515121	0.166274589802587	0.0436368138202942	0.169058950860391	0.118953934460453	0.0115412783522275	0.439390599032935	0.154448641917583	0.0229021815444816	0.0779195221628847	0.142125588875646	0.24084822071744	0.309175603999349	0.044810818728523	0.188432545333476	0.0937213359036602	0.324772702540395	0.0609912572433735	0.0411284620878942	0.0599269002202163	0.194707313611284	0.118335955693783	0.181165725870067	0.150588784278347	0.15740001185108	0.110869345217637	0.0733775142190911	0.0613279900715011	0.118063318628973	0.0981296309010258	0.194642668636058	0.150520310205544	0.315896296090401	0.230396901541877	0.372882782468602	0.0640665950109496	0.082949080104569	0.196305616813996	0.0553585399148221	0.146823969541937	0.0816206339378747	0.125840176681422	0.0432313139774474	0.287266572102418	0.100263591913217	0.00498448102405427	0.0395517735089195	0.0275345487806888	0.0737863667668062	0.160483757537265	0.106264579693352	0.0444481206809073	0.139873578840036	0.137030267848984	0.0780995314343747	0.223145753456958	0.157099803034507	0.146789075032092	0.2038002457165	0.122801038096405	0.446239183271409	0.0479961774739711	0.131750906561933	0.0774867035077144	0.185752760589428	0.0994775189963504	0.10016271667778	0.115312898029771	0.0820787961371177	0.311358251300573	0.0233496587931659	0.138938991769804	0.240191756643482	0.238908768064699	0.0536611525706183	0.121859097592767	0.221317962407989	0.143911301102506	0.120563082480654	0.123026671660861	0.17103842477306	0.182211792337467	0.216155158829438	0.399419806231946	0.278952247026669	0.202134673397344	0.311199503980398	0.295244578020653	0.0385403479067746	0.551848073118576	0.0427953297455899	0.000941198365463206	0.422060167136956	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	NA
85831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000132838898579023	0	0	0	0	0	0	0	0.000128085998121471	0	0	0	0	0.00047145830368902	0.000223240484853658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000158945478022537	0	0	0.000168821682824651	0.000178504530414337	0	0.000356263909180512	0	0	0	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides acidifaciens
376804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000198366094685305	0	0	0	0	0	0	0	0	0	0	0	0	0.000929398868852894	0	0	0	0	0	0	0	0	0.000128295343084907	0	0	0.000163168269806335	0	0.000113807537751083	0	0	0.000276728902869216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000177617499623926	0	0	0	0.000296799456678045	0	0	0	0	0	0	0.000893229720297044	0	0	0	0	0	0	0	0	0	0	0	0	0.000169850820852413	0	0	0	0.000120200130235265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000117851914260199	0	0	0	0	0.00354357917849049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0119912047474734	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00132551121478434	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides barnesiae
47678	0.000819013079090835	0.000113653548727683	0.000695311663479924	0.00112070285526012	0.000131246800670784	0.000883228251532835	0.00143697168036064	0.000379089859501765	0.000963687979742027	0.00141430287003059	0.000426473617535688	0.00020646587443329	0.000144019865370963	0.00124716608094978	0.000819090436661756	0.00043881922350041	0.000775162674109029	0	0.000324174683142753	0	0	0.000524103613286113	0.00108322100860927	0.000193822689941496	0.000314971629271408	0.00034979829862065	0.000428682513747858	0.000743274432360896	0.000518320382429977	0.00247016202317743	0.00196598502980509	0.000585231493197975	0	0.00033950209533195	0	0.000223208605831711	0.00037628383400253	0.000201522942920189	0.00105105264687624	0.00109520601075174	0.000241522964743323	0.000156835769178234	0.00163289075903728	0.000217380191220591	0.000735199709678669	0.000521688502512339	0.000785651458570181	0.00195811518805466	0.00128008657325795	0	0.000975128556467845	0	0	0.000684392331623627	0.00307942671293926	0.000654328081847054	0.00148865891654841	0.00367471910368147	0.00123540762139452	0.000345763960400957	0.000122239284989767	0.00119485509147203	0.000509614296278024	0.000161252852214753	0.000841333270453287	0.000623636923506248	0.00162331111620194	0.00104811770419302	0	0.000422036317637114	0.00124146436638698	0.000255768395580848	0.00021217751927109	0.00107505140697772	0.000132337070687997	0.00017823988809788	0	0.000403861840668544	0.00122688446837082	0.00016565166397298	0.000165557511900201	0.000321526853728486	0.000687390032866083	0.00195703491477327	0	0.00248208428582007	0.000179988400747507	0.000152515925556	0.00122633259247378	0	0.00035179945468703	0	0.000893976746699564	0.000227057766766857	0.000755708061665284	0.000203487022851121	0.000464582602440538	0.000231796282331791	0.000498002179991278	0.00152086519556776	0.00555212434034412	0	0.00228047478120949	0	0.000880481508332154	0.000744149508561757	0.00258063353283851	0.000571010459486153	0	0	0	0.000559218013752168	0.00141000399917063	0.00112164520614551	0.000301612846285407	0.000793725867696435	0.000858230599936576	0.000218810400787717	0.00223167597429353	0.0010209870663069	0.000127984976047057	0.000848286617693795	0.00110776208448158	0.000159488538832279	0.000761317132652298	0.000553029631412083	0.00052094395819543	0	0.000504254922126897	0.000637847157654864	0.000305139384557746	0.000164291927130892	0.00263882992803367	0.000525990110252265	0.000261320569012302	0.00313242164930508	0.00031598278518701	0.000126738218985757	0.00155145984246804	0.000947354561653589	0	0.000345355480334825	0.000292021147067214	0.000189044318915168	0	0.000162432833089995	0.000378372362375501	0.000248314533044704	0.000802527007375175	0.000277765412977038	0.00531108436522487	0.00149565961279979	0.000439689478487877	0.000598333239868944	0	0.00123518022608359	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides caccae
1796613	0	0	0	0	0	0	0	0	0	0	0	0	0.00057167942033532	0	0	0	0	0	0	0	0.000236325238814894	0	0	0	0	0	0	0	0	0	0.000177057624208606	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000270078841678561	0	0	0	0	0	0	0	0	0	0.000159141049224681	0.000126098264938823	0	0	0	0	0	0	0	0	0	0	0.000119680404600261	0	0	0	0.000120464826934507	0	0	0	0	0	0	0.000110127111908999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127762296406659	0	0	0	0	0	0	0	0	0	0	0	0.00021335277147644	0	0	0	0	0.000283707183059204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000162538432854047	0.000117134105848436	0.000132005196887164	0	0	0	0.00014219075020312	0	0	0	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides caecimuris
246787	0.000974290651706569	0.000251429483307773	0	0	0.000264431936106973	0.000240700027119289	0.00103216401728153	0.000140646830280053	0.000356097174962412	0.000112976856481733	0.000109295675985882	0.000486243638782682	0.000940631018864158	0.000249755481327152	0.000793124425396448	0.00012378539449941	0	0	0.000219114287723223	0.00056429119026943	0	0.000108565443760858	0	0.000123617489783816	0.000111088198708184	0	0	0	0.000558269610761043	0	0.000192376180189763	0.000195116273694513	0.000343729536087107	0	0.000115634985670855	0	0	0	0	0.00116702985656602	0.000134984066465137	0.000161942913822877	0.000281283513036958	0.000381174078758968	0.00141462518540235	0.000254567014162331	0.000577359031760286	0.00100398072994897	0.000156848552454531	0	0.000679446956188973	0.000624272307262269	0	0	0.00398472909673627	0.000611658466943513	0.000394297047557059	0.00082187870489273	0.000215062711528103	0.00197133049116691	0.000435495514136121	0.000260876259306297	0	0.000460363709930518	0.00265945948492779	0	0.000238407602438218	0.000118320417246652	0	0.00184546919181623	0.000131546951659133	0.000137492559718449	0.000131104877162694	0.000197129593493825	0	0.000270752657683121	0	0.00226965484889549	0.000197025673801834	0.000944174180104872	0.000147523734635384	0.000130380081868249	0	0.000286055014280584	0.000114767106256023	0.00030328122601121	0.000717909290290181	0.000490164938206227	0.000484040968769333	0	0	0	0.000354735721887194	0.000354640584264168	0.000585881069054302	0.000249769831527954	0.00336936848070769	0.000354211298028513	0	0	0.000324363209462972	0.000235696009482047	0.000361482846012284	0.000141781140255944	0.000226993465327059	0	0.000359108218072051	0.000234615399766411	0	0	0.000152664207058667	0.000646599978380268	0.000322346047008036	0.000274674790663342	0.000132922029539616	0.000172377737003739	0.000348853218690346	0	0.000556572447329844	0.000307862103762521	0.000124460432816846	0.000685821482896868	0.000289718117882219	0.000197185069128157	7.95700896559937e-05	0.000327040423639187	0	0	0.000210901800476482	0.00029451191608158	0.000203761721834186	0.000458795266723249	5.22451212600504e-05	0	0.0002010517607836	0.000304733924308781	0.000119563713485586	0	0.00181514897601789	0.000475533718767931	0.000187104918724973	0	0.000113651014655718	0.000434296853263511	0	0.000182970317733558	0.000667177493594061	0.00120932719708589	0.000759009697820324	0.000154215761951058	0.000388036672338463	0	0.000220369428359079	6.65530913185763e-05	0	0.000152685967814783	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides cellulosilyticus
626929	0.000244080105974406	0.00014700223173304	0	0.000264883472125322	0	0	0.000713752116590041	0.000129588602837887	0.000279190076758724	0	0	0.000708468641331561	0	0	0.000363383420525886	0	0	0	0	0	0	0	0	0.000170150103159933	0	0	0	0	0	0.000361292538302328	0.00128792508992848	0	0	0	0	0	0	0.000112561702156443	0	0	0	0	0	0.000196135355778439	0.000207190204836411	0	0.000130798288112005	0	0.000113692878629281	0	0	0	0	0	0.000541940857054358	0	0	0.00025401867963735	0.000256161824075985	0	0	0.000170040086852451	0	0	0.000303071933100285	0	0.000245927344674164	0.000112045123862316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000128889553574539	0.000197053967633197	0	0	0	0.000179853065380209	0	0.000111674262296817	0.000123405577634746	0.000397395162709698	0.000128752742551418	0	0.000146523192065667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00346182077589191	0	0	0	0	0	0	0	0	0	0	0	0.0009847253181957	0	0	0	0	0	0.000188644970166147	0	0	0.000224486187958915	0.000251383635192148	0	0.000216904531704771	0	0	0	0.000893704741066439	0	0.000140401857728916	0	0.000919719694259279	0	0.000240832303849565	0	0	0.00015327701027084	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides clarus
310298	0.000136248458324591	0	0	0	0	0.000140605988092004	0.000164937364558191	0.000249846826271446	0	0	0	0	0	0.000116015449390677	0	0	0	0	0.000154115832969506	0	0.000306732558151898	0.000261422441751689	0.000191120816224467	0	0	0	0	0.0011608131247858	0	0	7.12273973540111e-05	0.000152115603634959	0	0	7.34256231883096e-05	0	0.000110372350294909	0.000436351209861846	0	0	0	0	0	0.000292021644314223	0.000222761350778118	0.00539359072284478	0	0	7.76802128854509e-05	0	0.000214002144553719	0	0	0	0	0	0	0.000665215376444321	0	3.4141863235283e-06	0	0	0	0.000111533571542257	0	0	0.000289245296427709	0.000252209310446811	0	0.000175903646557379	0.00011076796780046	0.000120259497679798	0.000117286450338174	0.000481951555883638	0	0	0	0	0	0	0	0	0	0.00011381152245005	0	0	0.000119725617682416	0.000144027989902026	0.0001452122906308	0.00040061058221899	0	0	0	0.000160859135046554	0	0	0	0.00340385301474875	7.20936692157169e-05	0	0.00012331689346765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000114532080806788	0	0.000747779923939571	0.000117299139437257	0	0.000155226758097234	0	0	0	0	0.000127609890792546	0	0.00359350176430495	0	0	0	0	1.23445027367497e-05	0	0	0.000312547614675673	0	0.000778405078498484	0	0.000111386276468164	0.000197431015374965	0.000166273026298005	0.00011114712747697	0	0	0	7.44254929384322e-06	0.000132157562594378	0.000117230303290619	0	0	0	0	5.13248416100885e-05	0	0.00014687405033022	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides coprocola
387090	0.000154008964996325	0.00011025167379978	0	0.000176307630649863	0.000197107108588615	0	0	0.000151013918507084	0.000229484846086888	0.000158074614007363	0	0	0	0.000168866931890875	0	0.000436034052124173	0	0	0.000703945528842145	0.000171609568397624	0.000179621357469655	6.25431360796247e-05	5.36559635456206e-05	0.000116466960138127	0	0	0	0.000119841292657928	0.000139775954346281	0	0.00569974697166922	0	0	0	0.000111694062392386	0	0	0.000434366124324143	0	0	0	0	0	3.36692704551962e-05	0	0.000174819579533567	6.4568190225644e-05	0.000149998035789707	0	0	0.000286814108101232	0	0	0	0	0	0.000184894471771999	0.000145498542342154	0	0	0.000110968996302767	0	0.000168759084080843	0	0	0	0.000160880119104244	0	0	8.31218737275128e-05	0.000139325750744687	0	0	0.000122270254192373	0	0	0	0.000118680067879255	0	0.0001711330815643	0.000134881499027059	0	0	0.000124131596644115	0	0	0	0.000135486671004945	7.53270856723873e-05	0.000115789381183295	0.000145940093306399	0	0	5.7985753346447e-05	0.000203086616618431	0	0	0.000416568842558786	0.000135933623965148	0	0.000190305812370721	0	0	0	0	0	0	0	0	0.000345446715842307	0	0	0	0	0	0	3.13192667446444e-05	0	0	0	0.000826799099420462	0.000150608704841333	3.24995395898558e-05	2.51031278329926e-05	0.000233835942283756	0.000293214183743173	0	0	0	0	0	0	0	0	0	0.000134352064919612	0.000516534923527442	0.000371135987975484	0	0.00240451554252685	0.00142900331774027	0	0	0	0	0	0	0.000133012556067724	0.000152028003509804	0	0.000129090186158008	0.000275580139696065	0.000135632136263862	0.000110304094449311	0	0.000164211295707899	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides coprophilus
357276	0.00132087425332927	0.00224147477257178	0.000334929254302103	0.00104856120858757	0.000531146799826532	0.000676457586772408	0.00235641788479739	0.00137813159497998	0.00312277439265649	0.00135804690445738	0.00327635049453931	0.000817611251591552	0.00304910629256811	0.000946170442808412	0.000761951138159235	0.000834004095439777	0.000492781160392758	0	0.00191111808788445	0.0012398883712404	0.001465440933516	0.00100116220094252	0.000538640897996764	0.000428815096024842	0.000588938504272002	0	0.000296950392421797	0.000389564956726311	0.000424425792408238	0.00164785108820857	0.00362264409162518	0.0013825331395546	0.000525288581297107	0.000910198869080137	0.000498423086218949	0.000547782800706615	0.000294856394015507	0.000806091771680755	0.00159314485710282	0.00562824963761249	0.00132217839100167	0.000388142992992905	0.00164031298976018	0.00216934429048367	0.00451496115301114	0.000955377803324201	0.000906293644311136	0.00083431971757787	0.00128574145465574	0	0.00660775958770497	0.000269525648494012	0	0.00365329535837558	0.00113105510357601	0.00155220959460409	0.000387461453920763	0.00145118464517261	0.000646546782932999	0.00155993828254702	0.00161222924576338	0.000960249437436554	0	0.00397168327930965	0.00210893915618265	0.000470586754808826	0.00150416027091407	0.000655025662117702	0.000253180914691183	0.00187709757113522	0.000462678707253101	0.00029240414977093	0.000722574387893043	0.000535208628700957	0.00641812513868658	0.00177659740830604	0.000609255987559845	0.000401801639595416	0.000612307584157119	0.0015274614990871	0.000446382466111604	0.000495850389218626	0	0.0012615200553563	0.000899842658372991	0.00113702310699595	0.000533210082016937	0.00203165946615689	0.00056643295221074	0.000289214994518096	0.00071169610776247	0.000795814837791401	0.00150799097322372	0.00127717338781021	0.000812655242823927	0.000615967804996498	0.0011258153041274	0.00269483410337518	0.000417739017885462	0.00207926823332876	0.00078954635533739	0.000167728827623447	0.000969135510158933	0.000385493691997671	0.000414200827384956	0.000315487704420477	0.0014997370294755	0.00175141632672169	0	0.000320279319381642	0.000168619034003259	0.00159837283626718	0.00151870047265636	0.00105261343817126	0.00030589764891948	0.000399934897554068	0.000709489923878677	0.00102353221265158	0.000369552135727074	0.00195730775192561	0.00189928823318026	0.00129854611684829	0.00162747694407663	0.000988435658424083	0.000373742291976911	0.000752353288303287	0.000443243295562029	0.00167567269909752	0.00174189264837983	0.00125229980517829	0.00165230158828136	0.000271104035788714	0.0030497293116023	0.000331305459054998	0.00198357573749087	0.000661776164684811	0.00186234014626726	0.000261692633400033	0.000159342934681012	0.00100476133491026	0.000452124930354431	0.00105037307458289	0.00108613533162203	0.000455798840682107	0.00137948191838103	0.000750551711519288	0.00811785370907999	0.00108498671767639	0.000890046049225747	0.0010282315378631	0.00189574875755484	0.000374319573008605	0.00754188134103192	0.000206830248686181	0	0.00173500512975598	d__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides dorei
