OTUID	FR.026	FR.027	FR.030	FR.039	FR.040	FR.051	FR.052	FR.053	FR.054	FR.060	FR.105	FR.110	FR.113	FR.115	FR.116	FR.125	FR.129	FR.132	FR.139	FR.142	FR.152	FR.156	FR.161	FR.162	FR.166	FR.169	FR.170	FR.173	FR.187	FR.191	FR.194	FR.196	FR.198	FR.200	FR.208	FR.211	FR.212	FR.213	FR.214	FR.215	FR.218	FR.221	FR.223	FR.229	FR.241	FR.276	FR.281	FR.294	FR.298	FR.302	FR.305	FR.312	FR.316	FR.328	FR.344	FR.349	FR.390	FR.393	FR.399	FR.400	FR.414	FR.419	FR.430	FR.449	FR.450	FR.451	FR.459	FR.460	FR.473	FR.474	FR.496	FR.500	FR.503	FR.505	FR.506	FR.507	FR.510	FR.539	FR.542	FR.548	FR.551	FR.552	FR.558	FR.568	FR.596	FR.606	FR.617	FR.626	FR.628	FR.643	FR.654	FR.664	FR.666	FR.667	FR.672	FR.682	FR.684	FR.696	FR.716	FR.719	FR.721	FR.722	FR.723	FR.726	FR.728	FR.730	FR.734	FR.751	FR.759	FR.767	FR.768	FR.770	FR.772	FR.780	FR.783	FR.788	FR.790	FR.792	FR.812	FR.817	FR.820	FR.824	FR.825	FR.826	FR.827	FR.828	FR.829	FR.830	FR.835	Domain	Phylum	Class	Order	Family	Genus	Species
69825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Lachnoclostridium	s__[Clostridium] indolis
1544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Lachnoclostridium	s__[Clostridium] oroticum
29347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	9	0	0	0	0	0	0	15	0	0	87	0	0	0	47	0	0	0	0	0	65	0	0	0	0	0	0	0	36	0	0	0	0	0	0	1143	0	0	0	0	0	25	0	0	0	0	0	0	0	0	34	0	0	527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	696	0	0	0	99	0	0	0	0	0	96	0	0	0	0	209	0	0	131	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Lachnoclostridium	s__[Clostridium] scindens
1512	22	0	12	0	0	0	0	24	12	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	619	3274	0	0	360	0	0	0	0	230	0	56	0	0	0	0	0	0	0	0	219	64	0	0	142	0	73	0	0	0	509	24	29	0	0	0	0	0	0	522	544	115	0	0	0	40	0	0	0	0	25	86	0	0	0	0	0	819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	813	0	0	0	0	0	0	0	0	0	251	0	37	208	28	96	0	0	395	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Lachnoclostridium	s__[Clostridium] symbiosum
28050	5	916	261	896	666	2165	2880	322	3137	464	1861	1240	400	61	44	65	186	276	265	0	82	1905	821	302	0	153	2765	670	886	188	19565	1819	86	0	0	1053	5930	2562	1144	0	4299	2184	0	753	2076	944	341	1390	1364	2780	338	27	1115	0	754	2276	0	732	1502	1426	1494	765	0	568	811	2598	0	1291	3116	7954	2493	2843	0	0	3212	0	727	0	430	28	86	3010	1136	2553	3324	1540	223	675	196	1765	1614	657	137	1975	519	0	2115	0	390	1186	0	200	1150	446	189	239	1692	82	50	0	1697	201	0	215	384	1166	7426	2137	921	0	2525	0	0	710	0	3262	1678	0	455	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Lachnospira	NA
446043	0	0	0	35	6	95	13	0	10	0	24	68	0	0	0	0	0	0	0	0	0	27	31	0	0	4	0	5	16	0	830	0	0	0	0	0	209	0	0	0	66	97	0	0	0	0	0	0	76	149	0	0	62	0	0	0	0	43	62	88	0	17	0	20	0	26	0	0	30	57	0	71	0	0	226	0	0	0	32	0	0	0	0	0	288	66	0	19	0	69	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	174	0	0	0	0	0	40	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Lachnospira	s__uncultured Lachnospira sp.
28051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Lachnospira	s__Lachnospira multipara
248744	0	98	0	17	10	13	16	0	18	0	56	97	23	7	28	19	188	37	40	35	49	31	232	8	0	0	142	60	34	149	0	184	58	0	0	266	65	0	0	0	0	588	0	0	0	257	283	96	640	234	0	401	197	79	0	56	0	0	102	113	224	0	103	0	285	0	117	140	40	58	199	69	20	0	112	122	110	0	61	33	0	174	155	256	67	232	451	75	111	157	0	76	558	166	335	0	705	163	0	106	0	24	184	0	71	158	654	948	0	0	67	0	0	62	126	0	95	90	88	95	0	0	0	80	0	87	134	0	100	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Marvinbryantia	NA
1649471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Mobilitalea	NA
437755	0	72	71	28	46	33	59	11	31	0	733	67	11	0	18	10	25	32	28	0	31	93	0	67	0	19	928	51	19	0	0	141	57	0	0	244	0	75	185	118	1817	252	0	71	520	89	136	76	107	133	0	124	40	57	0	22	0	0	2379	148	120	26	79	0	95	27	23	0	125	324	179	269	0	0	223	25	77	19	0	80	23	69	80	42	172	82	65	81	130	571	0	28	27	164	152	0	89	0	125	63	0	7	45	223	25	119	65	0	43	0	264	0	0	0	39	43	113	35	211	0	0	0	18	0	0	306	128	0	45	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Moryella	NA
265975	0	0	0	8	0	0	0	0	0	0	7	0	0	9	0	0	0	0	0	0	12	0	24	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	40	15	48	0	0	0	29	27	0	99	70	0	29	0	0	0	0	0	0	70	0	0	50	22	28	0	0	0	20	0	0	0	18	0	0	0	0	0	0	32	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	420	0	0	0	0	24	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Oribacterium	NA
1501329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Oribacterium	s__Oribacterium parvum
46205	0	18	0	152	6	0	0	0	0	0	0	0	15	0	0	0	0	0	0	60	12	7	0	25	0	0	43	0	12	12	0	0	0	0	0	0	94	0	480	0	73	84	0	102	102	33	74	0	28	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	20	0	0	0	51	0	44	0	0	0	0	69	20	0	0	25	0	0	0	48	67	18	18	18	0	0	0	0	0	0	55	0	0	0	0	42	0	9	0	28	48	29	0	0	0	0	290	121	64	18	0	102	0	0	0	0	0	0	0	0	0	25	19	0	18	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Pseudobutyrivibrio	NA
588605	0	47	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	23	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	28	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Robinsoniella	NA
180332	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Robinsoniella	s__Robinsoniella peoriensis
841	367	4580	1924	1298	1016	1940	1464	514	2154	2361	2716	2118	3056	91	485	243	993	1285	1683	281	988	1508	1683	1304	212	1084	10827	930	719	2468	21357	6964	856	584	83	5582	6039	15551	5871	1114	11920	13284	2128	3818	23549	3685	4538	2037	4591	5265	1567	1985	9877	1003	4869	3165	898	827	9064	4790	4754	1878	15630	2382	11755	1328	4046	3117	8370	9498	4832	3614	55	296	10710	1540	3672	331	2201	2093	1133	5135	18527	18580	11158	4959	10222	5185	3006	6255	4289	1571	2770	10326	3365	4383	6062	3419	6202	3315	36	2817	6155	2794	3129	6300	2364	1091	1394	551	9089	193	11599	1742	4187	2233	9287	4503	4494	182	4229	59	213	3950	6317	3388	3800	225	3060	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Roseburia	NA
512314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Roseburia	s__uncultured Roseburia sp.
301301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Roseburia	s__Roseburia hominis
166486	0	1147	57	44	6	13	150	766	125	221	913	54	66	0	25	0	54	0	123	5	0	15	52	49	279	64	3947	11	1039	0	7042	247	0	0	1143	311	67	21596	378	48	77	111	676	179	18234	1984	716	0	100	0	489	43	301	83	128	541	0	350	307	174	0	60	18	0	1543	44	0	157	415	42	0	40	0	0	80	0	407	0	0	0	0	43	1487	470	0	382	0	1189	5219	70	0	0	205	75	0	0	1188	124	734	76	0	46	996	0	138	61	0	0	93	0	135	0	25	0	441	0	0	83	0	0	1907	809	0	2475	0	0	228	0	27	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Roseburia	s__Roseburia intestinalis
360807	0	114	17	21	23	82	21	18	0	43	38	54	157	0	0	0	0	27	11	0	0	17	0	110	0	0	484	0	9	0	729	103	0	0	0	704	58	655	64	0	1660	0	0	0	2576	79	163	92	0	46	0	102	0	0	285	124	0	0	51	55	100	73	1530	47	55	21	0	69	138	401	171	49	0	0	36	23	110	0	0	86	35	133	167	141	731	0	0	179	260	93	0	0	0	107	0	0	200	0	29	0	0	18	142	0	0	43	115	0	0	0	431	0	323	27	141	0	173	345	47	0	28	0	0	352	401	52	43	0	43	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Roseburia	s__Roseburia inulinivorans
1769710	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	215	0	0	0	0	0	0	7	0	0	0	0	0	0	13	0	0	158	151	0	0	208	0	0	1488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	827	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	34	0	60	293	0	0	0	0	0	0	0	0	0	33	0	250	0	0	28	0	24	95	0	33	0	0	0	0	0	495	0	0	0	0	0	0	0	0	0	0	26	0	0	0	362	0	1330	87	0	84	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Sellimonas	NA
84036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Syntrophococcus	NA
1506577	9	28	22	11	50	10	0	8	24	9	5	51	0	0	3	9	0	14	36	0	0	40	0	11	0	5	45	0	10	13	0	134	0	0	0	4	82	0	0	0	214	234	148	70	258	0	69	34	72	43	0	37	0	41	11	54	0	38	54	41	90	13	11	10	39	50	13	45	67	239	44	42	0	0	170	4	22	0	0	25	17	31	62	0	88	16	0	46	1	46	12	0	1	0	0	12	51	0	0	0	6	18	19	40	29	0	33	0	5	0	100	0	10	14	4	0	115	59	31	4	0	0	35	24	0	50	60	12	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Tyzzerella	NA
160404	0	0	9	10	10	7	0	0	9	0	9	0	0	0	12	35	0	40	0	0	0	8	205	0	0	0	0	0	0	0	0	0	0	0	0	385	0	0	0	837	0	0	287	0	85	0	321	0	0	0	0	0	0	0	348	0	0	0	0	0	0	17	4165	21	29	0	31	49	0	0	0	18	0	0	38	0	0	0	0	0	0	0	0	0	30	0	0	0	678	22	2242	0	0	0	0	89	0	0	0	0	103	32	225	0	0	0	0	0	0	0	38	0	41	93	0	0	23	0	0	6080	0	0	0	26	0	0	34	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Tyzzerella	s__[Clostridium] lactatifermentans
29361	0	0	0	24	0	0	0	0	0	333	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	159	155	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	3586	0	0	0	0	0	0	183	0	0	28	0	0	0	0	0	0	163	0	0	0	0	0	807	31	0	0	0	0	0	0	0	1374	0	0	0	0	0	0	0	33	0	0	844	29	0	0	0	0	14	49	0	0	0	0	0	627	0	0	0	0	0	31	0	0	0	0	68	0	0	0	0	0	0	0	5658	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Tyzzerella	s__Tyzzerella nexilis
665951	15	564	578	43	0	19	0	662	72	547	0	298	0	310	178	0	291	201	0	85	134	44	151	119	191	56	0	43	88	93	0	1479	1853	0	4929	1836	276	10137	1477	19267	209	0	1783	0	4003	31	2152	82	1116	716	84	100	1030	3379	1216	0	0	952	35	52	72	58	1390	5876	142	297	0	1199	70	568	56	17	372	1250	58	240	27	29	342	62	403	0	1983	998	1946	460	555	0	1568	40	501	418	740	423	113	1957	362	0	1450	191	3313	594	1028	0	1085	557	2684	0	114	156	1751	0	5033	770	21	2173	859	0	0	0	50	0	90	78	1468	3554	0	0	493	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	s__Lachnospiraceae bacterium 8_1_57FAA	NA
658088	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	s__Lachnospiraceae bacterium 9_1_43BFAA	NA
186807	10	55	32	120	30	0	0	21	17	0	0	117	0	21	11	0	0	0	14	0	15	0	0	39	0	0	0	26	0	29	0	26	516	163	0	0	0	59	97	0	46	109	261	0	0	113	42	41	22	0	0	0	0	0	45	36	0	0	37	41	153	76	0	84	0	19	43	69	48	109	0	31	0	28	1	165	25	0	33	79	26	205	0	23	0	2	30	0	0	30	67	32	0	34	0	0	22	0	0	0	0	64	117	168	0	34	43	0	0	432	107	29	0	45	53	152	0	14	2	0	0	0	0	0	0	0	109	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptococcaceae	NA	NA
1562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptococcaceae	g__Desulfotomaculum	NA
329911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptococcaceae	s__uncultured Peptococcaceae bacterium	NA
2740	0	0	26	19	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	128	0	0	0	0	0	456	0	0	139	0	0	0	0	0	201	26	0	0	0	0	0	0	43	47	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	115	26	0	0	0	0	0	1198	0	0	0	17	39	0	0	28	92	0	0	0	0	0	0	0	21	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptococcaceae	g__Peptococcus	NA
186804	7	2186	361	0	59	214	135	33	144	91	2247	1036	628	27	164	1561	16	1130	34	41	445	1648	241	290	148	255	3492	786	1010	288	5507	4906	1689	1418	331	3156	3201	357	1218	170	62	5506	0	511	5835	77	522	1755	689	895	1809	0	6174	0	210	1930	12739	1569	1578	918	658	49	275	63	2987	89	230	291	1984	199	1171	686	109	313	72	858	460	90	1574	553	5366	371	1557	2493	24	330	1394	180	2357	6875	6856	113	2870	3883	484	29	2168	195	742	1479	38	1075	1204	500	7498	3045	788	83	0	408	1699	189	5336	118	318	329	338	1103	2410	623	7122	43	617	29	347	2101	1837	107	531	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptostreptococcaceae	NA	NA
44259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptostreptococcaceae	g__Filifactor	NA
1505657	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	1	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptostreptococcaceae	g__Intestinibacter	NA
261299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptostreptococcaceae	g__Intestinibacter	s__Intestinibacter bartlettii
1849828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptostreptococcaceae	g__Paeniclostridium	NA
1849822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptostreptococcaceae	g__Paraclostridium	NA
1490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptostreptococcaceae	g__Paraclostridium	s__Paraclostridium bifermentans
1481960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	23	0	0	0	0	0	0	197	0	0	0	59	0	0	0	0	0	0	0	0	0	22	20	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	508	0	0	0	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptostreptococcaceae	g__Peptoclostridium	NA
1257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442	0	0	0	0	78	0	0	93	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1286	0	0	0	d__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptostreptococcaceae	g__Peptostreptococcus	NA
